"date","geography","geography code","Rural Urban","Variable: All usual residents; measures: Value","Variable: Males; measures: Value","Variable: Females; measures: Value","Variable: Lives in a household; measures: Value","Variable: Lives in a communal establishment; measures: Value","Variable: Schoolchild or full-time student aged 4 and over at their non term-time address; measures: Value","Variable: Area (Hectares); measures: Value","Variable: Density (number of persons per hectare); measures: Value"
"2011","BB1  1","BB1  1","Total",12317,6228,6089,12282,35,134,242.28,50.8
"2011","BB1  2","BB1  2","Total",9179,4676,4503,8943,236,58,1002.70,9.2
"2011","BB1  3","BB1  3","Total",2784,1387,1397,2784,0,18,67.79,41.1
"2011","BB1  4","BB1  4","Total",6625,3296,3329,6623,2,53,1107.97,6.0
"2011","BB1  5","BB1  5","Total",7773,3881,3892,7735,38,41,344.00,22.6
"2011","BB1  6","BB1  6","Total",3458,1750,1708,3441,17,33,39.36,87.9
"2011","BB1  7","BB1  7","Total",4369,2235,2134,4337,32,42,47.36,92.3
"2011","BB1  8","BB1  8","Total",9813,4882,4931,9670,143,114,222.98,44.0
"2011","BB1  9","BB1  9","Total",10227,4931,5296,10064,163,166,1911.96,5.3
"2011","BB10 1","BB10 1","Total",8813,4503,4310,8665,148,86,330.13,26.7
"2011","BB10 2","BB10 2","Total",10448,5104,5344,10392,56,126,299.44,34.9
"2011","BB10 3","BB10 3","Total",7988,3931,4057,7947,41,63,3459.82,2.3
"2011","BB10 4","BB10 4","Total",10183,4952,5231,10152,31,105,2942.17,3.5
"2011","BB11 2","BB11 2","Total",5203,2523,2680,5050,153,69,230.15,22.6
"2011","BB11 3","BB11 3","Total",4093,1991,2102,4009,84,48,180.82,22.6
"2011","BB11 4","BB11 4","Total",6065,2972,3093,5952,113,40,133.68,45.4
"2011","BB11 5","BB11 5","Total",6860,3366,3494,6835,25,71,2319.97,3.0
"2011","BB12 0","BB12 0","Total",8089,4110,3979,8075,14,88,340.79,23.7
"2011","BB12 6","BB12 6","Total",8530,4101,4429,8427,103,70,422.97,20.2
"2011","BB12 7","BB12 7","Total",7169,3531,3638,7129,40,97,1411.28,5.1
"2011","BB12 8","BB12 8","Total",7891,3828,4063,7757,134,93,411.62,19.2
"2011","BB12 9","BB12 9","Total",2934,1435,1499,2932,2,48,3126.60,0.9
"2011","BB18 5","BB18 5","Total",7710,3843,3867,7688,22,67,2669.21,2.9
"2011","BB18 6","BB18 6","Total",9469,4643,4826,9407,62,105,1739.85,5.4
"2011","BB2  1","BB2  1","Total",5685,3014,2671,5478,207,32,106.92,53.2
"2011","BB2  2","BB2  2","Total",4447,2270,2177,4407,40,29,107.81,41.2
"2011","BB2  3","BB2  3","Total",9919,4853,5066,9720,199,51,228.10,43.5
"2011","BB2  4","BB2  4","Total",15182,7495,7687,15123,59,112,406.28,37.4
"2011","BB2  5","BB2  5","Total",7070,3461,3609,6992,78,122,635.04,11.1
"2011","BB2  6","BB2  6","Total",10432,5256,5176,10205,227,163,881.21,11.8
"2011","BB2  7","BB2  7","Total",7189,3542,3647,7142,47,169,2589.55,2.8
"2011","BB3  0","BB3  0","Total",9303,4569,4734,9089,214,77,1360.67,6.8
"2011","BB3  1","BB3  1","Total",6392,3119,3273,6373,19,48,224.95,28.4
"2011","BB3  2","BB3  2","Total",9402,4720,4682,9377,25,96,1311.04,7.2
"2011","BB3  3","BB3  3","Total",9406,4654,4752,9390,16,74,1330.20,7.1
"2011","BB4  4","BB4  4","Total",7473,3604,3869,7249,224,121,2357.21,3.2
"2011","BB4  5","BB4  5","Total",6006,2970,3036,5980,26,44,1031.24,5.8
"2011","BB4  6","BB4  6","Total",7795,3798,3997,7719,76,113,611.42,12.7
"2011","BB4  7","BB4  7","Total",5874,2907,2967,5803,71,70,795.06,7.4
"2011","BB4  8","BB4  8","Total",8676,4280,4396,8610,66,144,1212.14,7.2
"2011","BB4  9","BB4  9","Total",5577,2747,2830,5505,72,55,1546.51,3.6
"2011","BB5  0","BB5  0","Total",9702,4795,4907,9621,81,47,203.73,47.6
"2011","BB5  1","BB5  1","Total",4946,2502,2444,4893,53,34,94.60,52.3
"2011","BB5  2","BB5  2","Total",7686,3829,3857,7634,52,87,592.90,13.0
"2011","BB5  3","BB5  3","Total",7911,3914,3997,7878,33,61,1241.81,6.4
"2011","BB5  4","BB5  4","Total",8846,4326,4520,8760,86,63,408.54,21.7
"2011","BB5  5","BB5  5","Total",11513,5598,5915,11288,225,111,1080.68,10.7
"2011","BB5  6","BB5  6","Total",10498,5244,5254,10432,66,95,775.39,13.5
"2011","BB6  7","BB6  7","Total",10800,5324,5476,10752,48,105,1221.88,8.8
"2011","BB6  8","BB6  8","Total",3859,1941,1918,3789,70,96,1088.20,3.5
"2011","BB7  1","BB7  1","Total",7591,3711,3880,7526,65,95,2301.97,3.3
"2011","BB7  2","BB7  2","Total",7177,3462,3715,7053,124,110,422.28,17.0
"2011","BB7  3","BB7  3","Total",3067,1520,1547,3066,1,65,23545.55,0.1
"2011","BB7  4","BB7  4","Total",5080,2525,2555,4974,106,110,11982.70,0.4
"2011","BB7  9","BB7  9","Total",8784,4377,4407,8237,547,179,3552.24,2.5
"2011","BB8  0","BB8  0","Total",6062,2969,3093,5981,81,46,163.16,37.2
"2011","BB8  7","BB8  7","Total",4630,2272,2358,4610,20,61,2677.02,1.7
"2011","BB8  8","BB8  8","Total",5092,2515,2577,5078,14,48,2822.72,1.8
"2011","BB8  9","BB8  9","Total",7257,3527,3730,7180,77,53,340.83,21.3
"2011","BB9  0","BB9  0","Total",12189,5990,6199,12109,80,123,374.59,32.5
"2011","BB9  5","BB9  5","Total",6357,3156,3201,6307,50,56,191.91,33.1
"2011","BB9  6","BB9  6","Total",4788,2325,2463,4707,81,84,1663.50,2.9
"2011","BB9  7","BB9  7","Total",6726,3349,3377,6723,3,75,133.80,50.3
"2011","BB9  8","BB9  8","Total",8116,3939,4177,8089,27,66,228.59,35.5
"2011","BB9  9","BB9  9","Total",6422,3176,3246,6335,87,51,454.45,14.1
"2011","BD1  1","BD1  1","Total",384,241,143,384,0,1,22.97,16.7
"2011","BD1  2","BD1  2","Total",370,222,148,370,0,4,13.91,26.6
"2011","BD1  3","BD1  3","Total",1575,855,720,1575,0,6,31.31,50.3
"2011","BD1  4","BD1  4","Total",751,470,281,747,4,2,28.75,26.1
"2011","BD1  5","BD1  5","Total",756,464,292,756,0,7,11.01,68.7
"2011","BD10 0","BD10 0","Total",8834,4283,4551,8729,105,102,576.27,15.3
"2011","BD10 8","BD10 8","Total",10627,5204,5423,10567,60,105,260.58,40.8
"2011","BD10 9","BD10 9","Total",6421,3118,3303,6339,82,40,127.66,50.3
"2011","BD11 1","BD11 1","Total",5528,2735,2793,5482,46,45,458.96,12.0
"2011","BD11 2","BD11 2","Total",5827,2783,3044,5760,67,51,558.35,10.4
"2011","BD12 0","BD12 0","Total",5308,2592,2716,5284,24,43,272.59,19.5
"2011","BD12 7","BD12 7","Total",1901,921,980,1899,2,21,191.65,9.9
"2011","BD12 8","BD12 8","Total",4908,2407,2501,4906,2,26,308.61,15.9
"2011","BD12 9","BD12 9","Total",4568,2209,2359,4553,15,28,291.40,15.7
"2011","BD13 1","BD13 1","Total",3967,1934,2033,3946,21,31,483.55,8.2
"2011","BD13 2","BD13 2","Total",7657,3736,3921,7613,44,63,419.49,18.3
"2011","BD13 3","BD13 3","Total",6934,3388,3546,6860,74,63,1000.14,6.9
"2011","BD13 4","BD13 4","Total",3489,1717,1772,3489,0,32,1025.49,3.4
"2011","BD13 5","BD13 5","Total",2932,1382,1550,2932,0,56,906.03,3.2
"2011","BD14 6","BD14 6","Total",8871,3966,4905,8291,580,102,401.56,22.1
"2011","BD15 0","BD15 0","Total",4248,1987,2261,4187,61,76,466.63,9.1
"2011","BD15 7","BD15 7","Total",8060,3902,4158,8029,31,39,236.53,34.1
"2011","BD15 9","BD15 9","Total",3008,1485,1523,3008,0,24,147.37,20.4
"2011","BD16 1","BD16 1","Total",9433,4560,4873,9390,43,118,1424.23,6.6
"2011","BD16 2","BD16 2","Total",3422,1664,1758,3422,0,54,215.49,15.9
"2011","BD16 3","BD16 3","Total",5776,2839,2937,5776,0,127,1395.69,4.1
"2011","BD16 4","BD16 4","Total",7172,3641,3531,7078,94,145,209.16,34.3
"2011","BD17 5","BD17 5","Total",8187,4027,4160,8187,0,106,871.98,9.4
"2011","BD17 6","BD17 6","Total",6188,2949,3239,6102,86,82,162.14,38.2
"2011","BD17 7","BD17 7","Total",3526,1767,1759,3526,0,25,606.71,5.8
"2011","BD18 1","BD18 1","Total",7192,3533,3659,7192,0,51,179.26,40.1
"2011","BD18 2","BD18 2","Total",6828,3342,3486,6826,2,52,164.63,41.5
"2011","BD18 3","BD18 3","Total",5448,2719,2729,5357,91,57,192.35,28.3
"2011","BD18 4","BD18 4","Total",7790,3740,4050,7615,175,111,307.92,25.3
"2011","BD19 3","BD19 3","Total",5989,2978,3011,5910,79,40,193.35,31.0
"2011","BD19 4","BD19 4","Total",9436,4628,4808,9379,57,77,643.67,14.7
"2011","BD19 5","BD19 5","Total",2646,1298,1348,2646,0,15,108.46,24.4
"2011","BD19 6","BD19 6","Total",3948,1958,1990,3898,50,34,473.42,8.3
"2011","BD2  1","BD2  1","Total",8149,4011,4138,8129,20,63,187.93,43.4
"2011","BD2  2","BD2  2","Total",4754,2267,2487,4754,0,31,80.52,59.0
"2011","BD2  3","BD2  3","Total",7927,3863,4064,7905,22,63,161.50,49.1
"2011","BD2  4","BD2  4","Total",7736,3740,3996,7668,68,63,135.52,57.1
"2011","BD20 0","BD20 0","Total",6137,2992,3145,6075,62,50,1745.31,3.5
"2011","BD20 5","BD20 5","Total",7284,3562,3722,7238,46,88,1507.23,4.8
"2011","BD20 6","BD20 6","Total",7399,3593,3806,7085,314,101,1004.98,7.4
"2011","BD20 7","BD20 7","Total",4908,2332,2576,4781,127,83,1104.85,4.4
"2011","BD20 8","BD20 8","Total",5509,2619,2890,5361,148,86,2102.70,2.6
"2011","BD20 9","BD20 9","Total",4078,1922,2156,3938,140,81,2452.48,1.7
"2011","BD21 1","BD21 1","Total",6041,2924,3117,6022,19,16,102.26,59.1
"2011","BD21 2","BD21 2","Total",7158,3596,3562,7147,11,43,101.06,70.8
"2011","BD21 3","BD21 3","Total",3931,2000,1931,3928,3,14,59.33,66.3
"2011","BD21 4","BD21 4","Total",7373,3691,3682,7341,32,49,606.21,12.2
"2011","BD21 5","BD21 5","Total",2630,1326,1304,2630,0,11,257.79,10.2
"2011","BD22 0","BD22 0","Total",4465,2255,2210,4454,11,82,5816.58,0.8
"2011","BD22 6","BD22 6","Total",7683,3665,4018,7642,41,66,276.37,27.8
"2011","BD22 7","BD22 7","Total",9056,4373,4683,9036,20,87,362.60,25.0
"2011","BD22 8","BD22 8","Total",4270,2092,2178,4193,77,36,205.58,20.8
"2011","BD22 9","BD22 9","Total",4375,2118,2257,4375,0,62,1874.49,2.3
"2011","BD23 1","BD23 1","Total",5900,2845,3055,5890,10,132,273.78,21.6
"2011","BD23 2","BD23 2","Total",8348,3987,4361,8299,49,87,1106.67,7.5
"2011","BD23 3","BD23 3","Total",4100,1969,2131,3991,109,71,10610.57,0.4
"2011","BD23 4","BD23 4","Total",3569,1772,1797,3532,37,85,18042.36,0.2
"2011","BD23 5","BD23 5","Total",3485,1654,1831,3376,109,76,26528.38,0.1
"2011","BD23 6","BD23 6","Total",3927,1908,2019,3846,81,106,17915.21,0.2
"2011","BD24 0","BD24 0","Total",2003,1003,1000,1804,199,58,10291.15,0.2
"2011","BD24 9","BD24 9","Total",3128,1497,1631,3071,57,58,4348.27,0.7
"2011","BD3  0","BD3  0","Total",9775,4886,4889,9721,54,53,206.73,47.3
"2011","BD3  7","BD3  7","Total",7518,3710,3808,7368,150,35,150.17,50.1
"2011","BD3  8","BD3  8","Total",9087,4604,4483,9046,41,43,94.76,95.9
"2011","BD3  9","BD3  9","Total",7641,3910,3731,7604,37,25,78.61,97.2
"2011","BD4  0","BD4  0","Total",6698,3259,3439,6698,0,26,916.06,7.3
"2011","BD4  6","BD4  6","Total",7253,3519,3734,7159,94,42,363.79,19.9
"2011","BD4  7","BD4  7","Total",4767,2356,2411,4765,2,19,139.59,34.2
"2011","BD4  8","BD4  8","Total",6867,3342,3525,6867,0,23,416.53,16.5
"2011","BD4  9","BD4  9","Total",5633,2730,2903,5389,244,22,155.14,36.3
"2011","BD5  0","BD5  0","Total",7093,3823,3270,6443,650,75,113.32,62.6
"2011","BD5  7","BD5  7","Total",6312,3228,3084,6262,50,30,88.67,71.2
"2011","BD5  8","BD5  8","Total",7748,3863,3885,7747,1,32,213.31,36.3
"2011","BD5  9","BD5  9","Total",10488,5171,5317,10475,13,65,125.95,83.3
"2011","BD6  1","BD6  1","Total",9491,4531,4960,9467,24,42,251.49,37.7
"2011","BD6  2","BD6  2","Total",7616,3627,3989,7508,108,44,152.86,49.8
"2011","BD6  3","BD6  3","Total",12965,6252,6713,12919,46,90,251.71,51.5
"2011","BD7  1","BD7  1","Total",6140,3463,2677,4259,1881,108,148.26,41.4
"2011","BD7  2","BD7  2","Total",11830,5936,5894,11826,4,79,223.18,53.0
"2011","BD7  3","BD7  3","Total",8650,4411,4239,8586,64,56,116.59,74.2
"2011","BD7  4","BD7  4","Total",8725,4198,4527,8652,73,84,167.42,52.1
"2011","BD8  0","BD8  0","Total",7933,3802,4131,7761,172,50,186.61,42.5
"2011","BD8  7","BD8  7","Total",6679,3575,3104,6432,247,42,199.37,33.5
"2011","BD8  8","BD8  8","Total",6659,3398,3261,6659,0,24,70.96,93.8
"2011","BD8  9","BD8  9","Total",10231,5129,5102,10230,1,54,86.15,118.8
"2011","BD9  4","BD9  4","Total",9552,4843,4709,9305,247,75,173.80,55.0
"2011","BD9  5","BD9  5","Total",10933,5425,5508,10813,120,78,129.75,84.3
"2011","BD9  6","BD9  6","Total",8824,4298,4526,8765,59,75,369.40,23.9
"2011","BH1  1","BH1  1","Total",2648,1481,1167,2630,18,12,55.40,47.8
"2011","BH1  2","BH1  2","Total",1096,573,523,1071,25,12,18.86,58.1
"2011","BH1  3","BH1  3","Total",6470,3490,2980,5956,514,42,147.06,44.0
"2011","BH1  4","BH1  4","Total",9090,4831,4259,9033,57,66,86.55,105.0
"2011","BH10 4","BH10 4","Total",4123,1998,2125,4073,50,39,114.26,36.1
"2011","BH10 5","BH10 5","Total",7037,3437,3600,7031,6,50,158.47,44.4
"2011","BH10 6","BH10 6","Total",5043,2409,2634,4972,71,55,137.41,36.7
"2011","BH10 7","BH10 7","Total",3859,1909,1950,3859,0,33,222.46,17.3
"2011","BH11 8","BH11 8","Total",9887,4778,5109,9883,4,56,277.16,35.7
"2011","BH11 9","BH11 9","Total",10023,4890,5133,9998,25,64,428.87,23.4
"2011","BH12 1","BH12 1","Total",6253,3117,3136,6219,34,61,199.54,31.3
"2011","BH12 2","BH12 2","Total",7955,3944,4011,7949,6,69,130.48,61.0
"2011","BH12 3","BH12 3","Total",8011,3952,4059,8001,10,59,140.92,56.8
"2011","BH12 4","BH12 4","Total",8709,4223,4486,8591,118,59,328.31,26.5
"2011","BH12 5","BH12 5","Total",4343,2153,2190,4034,309,39,152.49,28.5
"2011","BH13 6","BH13 6","Total",4570,2154,2416,4293,277,67,193.82,23.6
"2011","BH13 7","BH13 7","Total",3751,1891,1860,3646,105,92,312.86,12.0
"2011","BH14 0","BH14 0","Total",7000,3424,3576,6856,144,53,157.42,44.5
"2011","BH14 8","BH14 8","Total",9262,4528,4734,9181,81,133,341.86,27.1
"2011","BH14 9","BH14 9","Total",7170,3583,3587,7065,105,126,186.61,38.4
"2011","BH15 1","BH15 1","Total",6176,2973,3203,5735,441,44,162.25,38.1
"2011","BH15 2","BH15 2","Total",6073,2937,3136,5947,126,48,150.75,40.3
"2011","BH15 3","BH15 3","Total",11277,5425,5852,11221,56,147,339.63,33.2
"2011","BH15 4","BH15 4","Total",9526,4760,4766,9420,106,64,371.25,25.7
"2011","BH16 5","BH16 5","Total",10947,5293,5654,10947,0,93,558.32,19.6
"2011","BH16 6","BH16 6","Total",4888,2394,2494,4838,50,119,3581.84,1.4
"2011","BH17 7","BH17 7","Total",8904,4299,4605,8891,13,64,355.87,25.0
"2011","BH17 8","BH17 8","Total",7525,3663,3862,7466,59,48,196.88,38.2
"2011","BH17 9","BH17 9","Total",6554,3188,3366,6554,0,101,314.76,20.8
"2011","BH18 8","BH18 8","Total",4652,2180,2472,4555,97,106,354.43,13.1
"2011","BH18 9","BH18 9","Total",6476,3149,3327,6476,0,140,304.44,21.3
"2011","BH19 1","BH19 1","Total",4077,1941,2136,3931,146,49,606.48,6.7
"2011","BH19 2","BH19 2","Total",5524,2680,2844,5487,37,106,514.91,10.7
"2011","BH19 3","BH19 3","Total",1916,950,966,1872,44,45,4055.76,0.5
"2011","BH2  5","BH2  5","Total",4479,2480,1999,4354,125,32,98.17,45.6
"2011","BH2  6","BH2  6","Total",3866,1913,1953,3678,188,31,85.70,45.1
"2011","BH20 4","BH20 4","Total",5496,2563,2933,5461,35,80,635.37,8.7
"2011","BH20 5","BH20 5","Total",3940,1971,1969,3903,37,82,12733.44,0.3
"2011","BH20 6","BH20 6","Total",5953,3081,2872,5656,297,90,4190.42,1.4
"2011","BH20 7","BH20 7","Total",4565,2277,2288,4557,8,67,8277.62,0.6
"2011","BH21 1","BH21 1","Total",10432,4891,5541,10276,156,167,677.14,15.4
"2011","BH21 2","BH21 2","Total",9008,4353,4655,8964,44,163,825.46,10.9
"2011","BH21 3","BH21 3","Total",10677,5247,5430,10277,400,176,2177.37,4.9
"2011","BH21 4","BH21 4","Total",2220,1117,1103,2220,0,49,2954.47,0.8
"2011","BH21 5","BH21 5","Total",2407,1188,1219,2355,52,69,9390.32,0.3
"2011","BH21 6","BH21 6","Total",1492,692,800,1428,64,19,424.96,3.5
"2011","BH21 7","BH21 7","Total",3813,1846,1967,3777,36,85,5203.38,0.7
"2011","BH21 8","BH21 8","Total",522,272,250,522,0,6,1048.80,0.5
"2011","BH22 0","BH22 0","Total",7561,3563,3998,7414,147,52,853.75,8.9
"2011","BH22 8","BH22 8","Total",10856,5262,5594,10746,110,131,962.63,11.3
"2011","BH22 9","BH22 9","Total",8374,3894,4480,8223,151,80,586.00,14.3
"2011","BH23 1","BH23 1","Total",5592,2659,2933,5556,36,60,220.90,25.3
"2011","BH23 2","BH23 2","Total",12055,5870,6185,11909,146,113,633.85,19.0
"2011","BH23 3","BH23 3","Total",8891,4320,4571,8860,31,61,296.81,30.0
"2011","BH23 4","BH23 4","Total",9687,4562,5125,9568,119,95,482.13,20.1
"2011","BH23 5","BH23 5","Total",6849,3180,3669,6773,76,76,300.90,22.8
"2011","BH23 6","BH23 6","Total",501,270,231,478,23,3,2235.47,0.2
"2011","BH23 7","BH23 7","Total",4485,2167,2318,4400,85,49,1186.80,3.8
"2011","BH23 8","BH23 8","Total",4758,2280,2478,4721,37,92,3052.34,1.6
"2011","BH24 1","BH24 1","Total",10473,4984,5489,10322,151,120,498.39,21.0
"2011","BH24 2","BH24 2","Total",6859,3327,3532,6660,199,104,2480.70,2.8
"2011","BH24 3","BH24 3","Total",4879,2386,2493,4788,91,106,7805.67,0.6
"2011","BH24 4","BH24 4","Total",1384,642,742,1324,60,29,4552.97,0.3
"2011","BH25 5","BH25 5","Total",12352,5855,6497,12065,287,151,1474.90,8.4
"2011","BH25 6","BH25 6","Total",6598,2993,3605,6413,185,38,286.76,23.0
"2011","BH25 7","BH25 7","Total",6767,3089,3678,6574,193,62,323.17,20.9
"2011","BH3  7","BH3  7","Total",5740,2892,2848,5597,143,108,211.43,27.1
"2011","BH31 6","BH31 6","Total",10168,4964,5204,10168,0,114,789.24,12.9
"2011","BH31 7","BH31 7","Total",3192,1517,1675,3173,19,32,537.96,5.9
"2011","BH4  8","BH4  8","Total",5323,2620,2703,5096,227,23,111.45,47.8
"2011","BH4  9","BH4  9","Total",4059,2006,2053,3873,186,37,114.66,35.4
"2011","BH5  1","BH5  1","Total",6383,3333,3050,6003,380,26,94.33,67.7
"2011","BH5  2","BH5  2","Total",4863,2470,2393,4716,147,59,88.47,55.0
"2011","BH6  3","BH6  3","Total",9043,4271,4772,8585,458,95,173.12,52.2
"2011","BH6  4","BH6  4","Total",3617,1708,1909,3538,79,50,302.23,12.0
"2011","BH6  5","BH6  5","Total",9539,4659,4880,9463,76,93,178.15,53.5
"2011","BH7  6","BH7  6","Total",8130,4041,4089,8123,7,94,194.90,41.7
"2011","BH7  7","BH7  7","Total",3690,1798,1892,3638,52,74,196.57,18.8
"2011","BH8  0","BH8  0","Total",7307,3441,3866,7241,66,55,261.96,27.9
"2011","BH8  8","BH8  8","Total",12631,6549,6082,11466,1165,137,158.45,79.7
"2011","BH8  9","BH8  9","Total",8077,3951,4126,7926,151,126,322.25,25.1
"2011","BH9  1","BH9  1","Total",12693,6295,6398,12605,88,130,161.84,78.4
"2011","BH9  2","BH9  2","Total",8878,4332,4546,8859,19,124,144.38,61.5
"2011","BH9  3","BH9  3","Total",10048,4902,5146,10013,35,110,287.92,34.9
"2011","BL0  0","BL0  0","Total",5575,2681,2894,5535,40,100,2297.85,2.4
"2011","BL0  9","BL0  9","Total",12178,5935,6243,12146,32,230,382.42,31.8
"2011","BL1  1","BL1  1","Total",413,264,149,371,42,0,27.60,15.0
"2011","BL1  2","BL1  2","Total",4243,2241,2002,4229,14,26,165.90,25.6
"2011","BL1  3","BL1  3","Total",9919,4979,4940,9897,22,65,127.84,77.6
"2011","BL1  4","BL1  4","Total",9093,4656,4437,9051,42,73,183.90,49.4
"2011","BL1  5","BL1  5","Total",12151,5890,6261,12074,77,236,733.46,16.6
"2011","BL1  6","BL1  6","Total",8641,4206,4435,8613,28,92,748.84,11.5
"2011","BL1  7","BL1  7","Total",8374,4164,4210,8354,20,119,597.80,14.0
"2011","BL1  8","BL1  8","Total",10965,5451,5514,10937,28,116,232.94,47.1
"2011","BL2  1","BL2  1","Total",3922,2008,1914,3654,268,45,88.62,44.3
"2011","BL2  2","BL2  2","Total",8402,4012,4390,8398,4,49,179.32,46.9
"2011","BL2  3","BL2  3","Total",8526,4099,4427,8523,3,112,354.16,24.1
"2011","BL2  4","BL2  4","Total",4708,2285,2423,4708,0,78,697.36,6.8
"2011","BL2  5","BL2  5","Total",9312,4449,4863,9237,75,61,260.67,35.7
"2011","BL2  6","BL2  6","Total",10663,5161,5502,10521,142,92,582.91,18.3
"2011","BL3  1","BL3  1","Total",12315,6026,6289,12305,10,81,467.15,26.4
"2011","BL3  2","BL3  2","Total",9408,4746,4662,9373,35,82,293.38,32.1
"2011","BL3  3","BL3  3","Total",14867,7287,7580,14794,73,105,276.47,53.8
"2011","BL3  4","BL3  4","Total",14244,7175,7069,14073,171,124,377.16,37.8
"2011","BL3  5","BL3  5","Total",7974,4083,3891,7942,32,58,154.84,51.5
"2011","BL3  6","BL3  6","Total",5470,2845,2625,5119,351,49,129.66,42.2
"2011","BL4  0","BL4  0","Total",10178,4981,5197,10127,51,61,226.50,44.9
"2011","BL4  7","BL4  7","Total",6773,3337,3436,6773,0,31,211.81,32.0
"2011","BL4  8","BL4  8","Total",8127,3936,4191,7977,150,44,409.37,19.9
"2011","BL4  9","BL4  9","Total",8372,4057,4315,8372,0,38,185.90,45.0
"2011","BL5  1","BL5  1","Total",2664,1291,1373,2664,0,35,895.57,3.0
"2011","BL5  2","BL5  2","Total",12536,6155,6381,12535,1,164,615.68,20.4
"2011","BL5  3","BL5  3","Total",11840,5879,5961,11808,32,138,1151.86,10.3
"2011","BL6  4","BL6  4","Total",5996,3017,2979,5938,58,129,860.22,7.0
"2011","BL6  5","BL6  5","Total",10071,4965,5106,9959,112,91,958.41,10.5
"2011","BL6  6","BL6  6","Total",6889,3373,3516,6887,2,95,1084.87,6.4
"2011","BL6  7","BL6  7","Total",6472,3091,3381,6392,80,70,1258.08,5.1
"2011","BL7  0","BL7  0","Total",3180,1549,1631,3180,0,78,2982.38,1.1
"2011","BL7  8","BL7  8","Total",687,347,340,687,0,13,2399.00,0.3
"2011","BL7  9","BL7  9","Total",11092,5440,5652,11087,5,171,596.09,18.6
"2011","BL8  1","BL8  1","Total",12753,6218,6535,12652,101,171,396.29,32.2
"2011","BL8  2","BL8  2","Total",10344,5009,5335,10137,207,159,371.65,27.8
"2011","BL8  3","BL8  3","Total",8287,4035,4252,8094,193,111,835.07,9.9
"2011","BL8  4","BL8  4","Total",4413,2292,2121,4181,232,139,1026.84,4.3
"2011","BL9  0","BL9  0","Total",2526,1277,1249,2484,42,19,97.85,25.8
"2011","BL9  5","BL9  5","Total",6689,3290,3399,6502,187,76,578.32,11.6
"2011","BL9  6","BL9  6","Total",8736,4356,4380,8646,90,79,2100.38,4.2
"2011","BL9  7","BL9  7","Total",9964,4917,5047,9863,101,83,586.79,17.0
"2011","BL9  8","BL9  8","Total",9409,4605,4804,9399,10,151,929.64,10.1
"2011","BL9  9","BL9  9","Total",10898,5380,5518,10833,65,119,338.81,32.2
"2011","BN1  1","BN1  1","Total",2003,1146,857,1929,74,11,50.30,39.8
"2011","BN1  2","BN1  2","Total",4947,2770,2177,4898,49,15,39.27,126.0
"2011","BN1  3","BN1  3","Total",10243,5454,4789,10216,27,64,58.00,176.6
"2011","BN1  4","BN1  4","Total",8809,4545,4264,8443,366,72,75.93,116.0
"2011","BN1  5","BN1  5","Total",10150,5069,5081,10094,56,137,686.91,14.8
"2011","BN1  6","BN1  6","Total",17167,8359,8808,16978,189,306,284.34,60.4
"2011","BN1  7","BN1  7","Total",8422,4179,4243,8286,136,87,196.66,42.8
